time_tick,grv_X_value,grv_Y_value,grv_Z_value,Turn ,Success,Hoop
48.170132,-4.089548,-8.23049,-3.422263,7,1,0
48.2048,-4.197119,-8.19009,-3.388785,7,1,0
48.234555,-4.273407,-8.156696,-3.373952,7,1,0
48.269253,-4.370359,-8.11155,-3.358568,7,1,0
48.303952,-4.46987,-8.060601,-3.350257,7,1,0
48.338681,-4.568162,-8.018362,-3.318889,7,1,0
48.373349,-4.655836,-7.979151,-3.291443,7,1,0
48.403103,-4.73477,-7.936487,-3.281978,7,1,0
48.437832,-4.82991,-7.878184,-3.283815,7,1,0
48.4725,-4.943731,-7.816747,-3.261172,7,1,0
48.502255,-5.03079,-7.780704,-3.213883,7,1,0
48.536984,-5.116592,-7.745146,-3.163929,7,1,0
48.571652,-5.178097,-7.721523,-3.121322,7,1,0
48.606381,-5.233754,-7.694058,-3.096214,7,1,0
48.636136,-5.278069,-7.668651,-3.083996,7,1,0
48.670804,-5.333574,-7.631426,-3.080839,7,1,0
48.705533,-5.369388,-7.605166,-3.083566,7,1,0
48.735287,-5.378843,-7.589508,-3.105587,7,1,0
48.769955,-5.393362,-7.575303,-3.115074,7,1,0
48.804684,-5.412759,-7.563001,-3.111319,7,1,0
48.834408,-5.449022,-7.5407,-3.102136,7,1,0
48.869107,-5.504988,-7.502688,-3.095484,7,1,0
48.903836,-5.575659,-7.454637,-3.085073,7,1,0
48.938504,-5.657378,-7.391005,-3.089396,7,1,0
48.973233,-5.722723,-7.333217,-3.106706,7,1,0
49.007926,-5.770271,-7.290492,-3.119286,7,1,0
49.03765,-5.775107,-7.29211,-3.106528,7,1,0
49.072379,-5.708287,-7.347303,-3.099975,7,1,0
49.102134,-5.595788,-7.431061,-3.105439,7,1,0
49.136802,-5.368207,-7.60796,-3.078724,7,1,0
49.171531,-4.737352,-7.94069,-3.268055,7,1,0
49.20623,-3.951803,-8.370165,-3.2405,7,1,0
49.235954,-3.623602,-8.589939,-3.042976,7,1,0
49.270683,-3.379074,-8.775795,-2.782902,7,1,0
49.305351,-3.190485,-8.91538,-2.552264,7,1,0
49.335105,-3.090469,-8.962862,-2.508655,7,1,0
49.369834,-2.990722,-8.978265,-2.573632,7,1,0
49.404502,-3.057625,-8.936086,-2.640938,7,1,0
49.439231,-3.374326,-8.81171,-2.673002,7,1,0
49.468986,-3.795108,-8.640872,-2.66641,7,1,0
49.503654,-4.414968,-8.353419,-2.62787,7,1,0
49.533409,-5.012503,-8.025239,-2.578292,7,1,0
49.568138,-5.721823,-7.554841,-2.522374,7,1,0
49.602806,-6.421772,-6.994042,-2.453868,7,1,0
49.637535,-7.086443,-6.353735,-2.36424,7,1,0
49.672233,-7.666944,-5.671485,-2.286807,7,1,0
49.701957,-8.075818,-5.080611,-2.268439,7,1,0
49.736686,-8.433855,-4.450444,-2.289297,7,1,0
49.771354,-8.707852,-3.849327,-2.352283,7,1,0
49.801109,-8.873581,-3.403021,-2.419973,8,1,0
49.835838,-9.010884,-2.973654,-2.47762,8,1,0
49.870506,-9.123088,-2.557083,-2.53137,8,1,0
49.90026,-9.175973,-2.264193,-2.617672,8,1,0
49.934989,-9.217193,-1.955424,-2.719725,8,1,0
49.969657,-9.227793,-1.673638,-2.867755,8,1,0
50.004371,-9.210972,-1.451268,-3.037936,8,1,0
50.03907,-9.173014,-1.280487,-3.223882,8,1,0
50.073768,-9.127468,-1.160447,-3.394102,8,1,0
50.103523,-9.090069,-1.095572,-3.513919,8,1,0
50.133278,-9.046524,-1.048351,-3.638489,8,1,0
50.167946,-8.998776,-1.009887,-3.765556,8,1,0
50.202675,-8.957149,-0.973578,-3.872838,8,1,0
50.237373,-8.928092,-0.916176,-3.953105,8,1,0
50.267097,-8.907864,-0.875711,-4.007536,8,1,0
50.301826,-8.87351,-0.832181,-4.092133,8,1,0
50.336494,-8.862573,-0.806819,-4.120813,8,1,0
50.371223,-8.8607,-0.785557,-4.128939,8,1,0
50.405922,-8.862241,-0.779543,-4.126772,8,1,0
50.435646,-8.857089,-0.777745,-4.138156,8,1,0
50.470375,-8.860537,-0.784761,-4.129441,8,1,0
50.505073,-8.868472,-0.784768,-4.11237,8,1,0
50.534797,-8.865328,-0.793374,-4.117496,8,1,0
50.569526,-8.859896,-0.810336,-4.125875,8,1,0
50.604225,-8.85943,-0.806518,-4.127624,8,1,0
50.638923,-8.871388,-0.839129,-4.095313,8,1,0
50.668678,-8.877391,-0.874114,-4.074936,8,1,0
50.703376,-8.879916,-0.892403,-4.065458,8,1,0
50.738075,-8.875127,-0.905281,-4.073061,8,1,0
50.76783,-8.868409,-0.91621,-4.085234,8,1,0
50.802528,-8.861771,-0.928805,-4.096778,8,1,0
50.837227,-8.857391,-0.964042,-4.098109,8,1,0
50.871925,-8.868403,-1.076361,-4.046,8,1,0
50.906624,-8.869157,-1.312121,-3.974122,8,1,0
50.936378,-8.890659,-1.555935,-3.835689,8,1,0
50.971077,-8.909449,-1.899389,-3.631981,8,1,0
51.000791,-8.91257,-2.217407,-3.438961,8,1,0
51.030545,-8.891356,-2.56088,-3.250066,8,1,0
51.070218,-8.814065,-3.102552,-2.977192,8,1,0
51.104917,-8.655662,-3.624548,-2.849459,8,1,0
51.134671,-8.455988,-4.028612,-2.905822,8,1,0
51.16937,-8.198334,-4.476704,-2.987253,8,1,0
51.204068,-7.909396,-4.904664,-3.092406,8,1,0
51.238767,-7.605987,-5.275483,-3.239674,8,1,0
51.268521,-7.336304,-5.594947,-3.324525,8,1,0
51.30322,-7.090154,-5.837017,-3.440377,8,1,0
51.337918,-6.911536,-5.98166,-3.553541,8,1,0
51.367643,-6.905593,-5.974151,-3.577646,8,1,0
51.402372,-7.17048,-5.705028,-3.494871,8,1,0
51.451963,-8.290371,-4.029052,-3.348691,8,1,0
51.471769,-8.639041,-3.077965,-3.47424,8,1,0
51.501523,-8.808886,-1.343484,-4.09583,8,1,0
51.536222,-8.378785,1.103651,-4.975456,8,1,0
51.57092,-7.186778,3.78439,-5.495986,8,1,0
51.605619,-5.957259,4.318708,-6.483601,8,1,0
51.635373,-4.312662,3.565302,-8.053994,8,1,0
51.670072,-5.465036,2.621548,-7.709612,8,1,0
51.70477,-6.779585,1.972209,-6.806238,8,1,0
51.734525,-7.125383,1.545723,-6.558727,8,1,0
51.769223,-6.792055,1.004646,-7.002566,8,1,0
51.803922,-6.708545,0.413065,-7.141572,8,1,0
51.833677,-7.222014,-0.179099,-6.632321,8,1,0
51.868375,-7.93869,-0.917822,-5.68437,8,1,0
51.903073,-8.132215,-1.953978,-5.121161,8,1,0
51.937772,-7.824483,-3.01919,-5.083228,8,1,0
51.967527,-7.513639,-3.759839,-5.058269,8,1,0
52.00219,-7.079341,-4.618512,-4.97288,8,1,0
52.036889,-6.591327,-5.295653,-4.968673,8,1,0
52.071587,-6.026977,-5.828842,-5.086983,8,1,0
52.101342,-5.511695,-6.183864,-5.2496,8,1,0
52.13604,-4.947491,-6.504055,-5.421887,8,1,0
52.170739,-4.508773,-6.739809,-5.515721,8,1,0
52.200493,-4.204718,-6.904708,-5.551811,8,1,0
52.235192,-3.869187,-7.128633,-5.512644,8,1,0
52.26989,-3.576103,-7.35342,-5.414421,8,1,0
52.304619,-3.359644,-7.578001,-5.240606,8,1,0
52.339287,-3.191677,-7.768342,-5.063922,8,1,0
52.369042,-3.105008,-7.895328,-4.919346,8,1,0
52.40374,-3.036598,-8.026445,-4.746842,8,1,0
52.438439,-3.027148,-8.130722,-4.572197,8,1,0
52.468194,-3.050089,-8.185274,-4.458194,8,1,0
52.502892,-2.932737,-8.297967,-4.326668,8,1,0
52.53759,-2.798608,-8.374532,-4.267581,8,1,0
52.567345,-2.802551,-8.387537,-4.23936,8,1,0
52.602044,-2.791271,-8.402723,-4.21667,8,1,0
52.636742,-2.777097,-8.428615,-4.174139,8,1,0
52.671471,-2.727035,-8.481615,-4.099115,8,1,0
52.701195,-2.60615,-8.557083,-4.020145,8,1,0
52.735894,-2.397319,-8.661716,-3.924892,8,1,0
52.770623,-2.181624,-8.744704,-3.866254,8,1,0
52.805291,-1.975259,-8.79997,-3.851769,8,1,0
52.835045,-1.805495,-8.83439,-3.856291,8,1,0
52.869774,-1.65976,-8.859742,-3.863602,8,1,0
52.904442,-1.591962,-8.885732,-3.832319,8,1,0
52.934197,-1.533471,-8.923998,-3.766694,8,1,0
52.968895,-1.543325,-8.96361,-3.667301,8,1,0
53.003579,-1.565291,-9.01171,-3.537824,8,1,0
53.038308,-1.580291,-9.063342,-3.396434,8,1,0
53.068032,-1.584914,-9.111267,-3.26345,8,1,0
53.102731,-1.641544,-9.150394,-3.122961,8,1,0
53.13746,-1.784162,-9.167064,-2.993153,8,1,0
53.172127,-1.999973,-9.17297,-2.834425,8,1,0
53.201882,-2.202674,-9.166949,-2.700466,8,1,0
53.236611,-2.412958,-9.151291,-2.570751,8,1,0
53.271279,-2.60819,-9.127247,-2.463322,8,1,0
53.301034,-2.776326,-9.090821,-2.41376,8,1,0
53.335763,-2.94912,-9.030083,-2.436707,8,1,0
53.370431,-3.11676,-8.954373,-2.506444,8,1,0
53.400185,-3.294939,-8.879542,-2.544476,8,1,0
53.434914,-3.527951,-8.800429,-2.506643,8,1,0
53.464638,-3.705459,-8.740347,-2.460316,8,1,0
53.504311,-3.926195,-8.652411,-2.428588,8,1,0
53.538979,-4.12597,-8.551307,-2.455355,8,1,0
53.568734,-4.294285,-8.458991,-2.48633,8,1,0
53.603463,-4.41531,-8.379703,-2.542216,8,1,0
53.638131,-4.56873,-8.285698,-2.578986,8,1,0
53.667886,-4.674679,-8.220535,-2.59758,8,1,0
53.702615,-4.783352,-8.148508,-2.62652,8,1,0
53.737283,-4.867447,-8.086205,-2.6643,8,1,0
53.767037,-4.917986,-8.033525,-2.730045,8,1,0
53.801766,-4.95215,-7.975622,-2.836004,8,1,0
53.836434,-4.980531,-7.922938,-2.932339,8,1,0
53.871163,-5.021337,-7.878578,-2.98185,8,1,0
53.900918,-5.054082,-7.853353,-2.993049,8,1,0
53.935586,-5.048157,-7.865624,-2.970742,8,1,0
53.970315,-4.93314,-7.960767,-2.909908,8,1,0
54.004978,-4.787285,-8.09607,-2.777192,8,1,0
54.034732,-4.670209,-8.230896,-2.572692,8,1,0
54.069461,-4.305692,-8.481949,-2.386379,8,1,0
54.104129,-3.815582,-8.773559,-2.15482,8,1,0
54.133884,-3.568072,-8.918849,-1.974903,8,1,0
54.168613,-3.432669,-9.000862,-1.838075,8,1,0
54.203281,-3.404251,-9.019934,-1.796976,8,1,0
54.23801,-3.467192,-8.977363,-1.887534,8,1,0
54.267765,-3.593652,-8.910159,-1.967733,8,1,0
54.302433,-3.819424,-8.804427,-2.01775,8,1,0
54.337162,-4.116027,-8.662447,-2.048801,8,1,0
54.37186,-4.45054,-8.485021,-2.091494,8,1,0
54.401584,-4.783329,-8.287568,-2.147844,8,1,0
54.436313,-5.213424,-8.00582,-2.214568,8,1,0
54.471012,-5.648365,-7.692878,-2.256733,8,1,0
54.500736,-5.996208,-7.420256,-2.272122,8,1,0
54.535465,-6.334589,-7.126577,-2.293933,8,1,0
54.570133,-6.634235,-6.848128,-2.295064,8,1,0
54.599887,-6.846448,-6.643777,-2.272363,8,1,0
54.634616,-7.066432,-6.409796,-2.270971,8,1,0
54.669284,-7.263912,-6.179562,-2.28601,9,1,0
54.704013,-7.441171,-5.957737,-2.304688,9,1,0
54.738712,-7.612011,-5.729957,-2.324248,9,1,0
54.768436,-7.753079,-5.534371,-2.331898,9,1,0
54.803165,-7.926327,-5.289146,-2.318518,9,1,0
54.837863,-8.076288,-5.068321,-2.294112,9,1,0
54.867588,-8.159849,-4.929576,-2.300735,9,1,0
54.902317,-8.221407,-4.765847,-2.42331,9,1,0
54.937015,-8.311979,-4.53828,-2.547993,9,1,0
54.971714,-8.436952,-4.244241,-2.642253,9,1,0
55.001462,-8.544406,-3.939656,-2.765769,9,1,0
55.036161,-8.671238,-3.56439,-2.877849,9,1,0
55.070859,-8.811732,-3.179091,-2.902413,9,1,0
55.105558,-8.951296,-2.816698,-2.849169,9,1,0
55.135282,-9.051556,-2.558191,-2.775291,9,1,0
55.170011,-9.098725,-2.362124,-2.794786,9,1,0
55.204709,-9.103174,-2.25858,-2.86501,9,1,0
55.234433,-9.106824,-2.17768,-2.915601,9,1,0
55.269162,-9.077873,-2.237111,-2.960543,9,1,0
55.303861,-9.050425,-2.234506,-3.045331,9,1,0
55.338559,-9.046709,-2.18804,-3.089788,9,1,0
55.368314,-9.035503,-2.133968,-3.159607,9,1,0
55.403012,-9.015615,-2.049878,-3.270159,9,1,0
55.437711,-8.991705,-1.979874,-3.377365,9,1,0
55.467466,-8.970213,-1.956076,-3.44765,9,1,0
55.502164,-8.952553,-1.912965,-3.517046,9,1,0
55.536863,-8.94094,-1.771102,-3.619397,9,1,0
55.571561,-8.9472,-1.654824,-3.658747,9,1,0
55.601316,-8.962982,-1.557256,-3.662945,9,1,0
55.636014,-8.973263,-1.416654,-3.694711,9,1,0
55.670713,-8.957085,-1.294168,-3.777963,9,1,0
55.700437,-8.941693,-1.229969,-3.835433,9,1,0
55.735166,-8.93841,-1.137968,-3.871319,9,1,0
55.769864,-8.92566,-1.079839,-3.917116,9,1,0
55.804563,-8.888789,-1.043163,-4.0098,9,1,0
55.839261,-8.859067,-1.005907,-4.084402,9,1,0
55.869016,-8.840874,-0.980349,-4.129783,9,1,0
55.903714,-8.833282,-0.910211,-4.161958,9,1,0
55.938413,-8.820702,-0.8969,-4.191423,9,1,0
55.968168,-8.810677,-0.89832,-4.212155,9,1,0
56.002828,-8.795259,-0.905111,-4.24281,9,1,0
56.037526,-8.760256,-0.985226,-4.297033,9,1,0
56.067281,-8.768417,-1.012284,-4.274037,9,1,0
56.10198,-8.801573,-1.099303,-4.183431,9,1,0
56.136678,-8.82315,-1.247138,-4.095597,9,1,0
56.171377,-8.826955,-1.476264,-4.010332,9,1,0
56.201131,-8.822425,-1.727797,-3.918772,9,1,0
56.23583,-8.809193,-2.061454,-3.78494,9,1,0
56.270528,-8.740627,-2.544569,-3.647444,9,1,0
56.305227,-8.615801,-3.097446,-3.514407,9,1,0
56.334981,-8.497879,-3.573444,-3.345715,9,1,0
56.36968,-8.272146,-4.131469,-3.268,9,1,0
56.404378,-7.982181,-4.612252,-3.345021,9,1,0
56.434133,-7.708623,-4.985119,-3.450067,9,1,0
56.468831,-7.386971,-5.316128,-3.653586,9,1,0
56.50353,-7.1144,-5.549388,-3.842767,9,1,0
56.538259,-6.985157,-5.63415,-3.954894,9,1,0
56.567983,-6.921921,-5.641734,-4.054022,9,1,0
56.602682,-6.784825,-5.614845,-4.314732,9,1,0
56.637411,-6.887108,-5.210618,-4.646983,9,1,0
56.672078,-7.523063,-4.157073,-4.722236,9,1,0
56.701833,-8.013816,-2.921329,-4.839611,9,1,0
56.736532,-8.237176,-1.124135,-5.202163,9,1,0
56.77123,-7.788484,1.252541,-5.826484,9,1,0
56.800985,-6.705061,3.273059,-6.364471,9,1,0
56.835683,-5.656833,3.783471,-7.061362,9,1,0
56.870382,-4.428306,3.259803,-8.120408,9,1,0
56.905111,-5.355637,2.28786,-7.890506,9,1,0
56.934835,-5.912894,1.566184,-7.665638,9,1,0
56.969533,-6.171436,0.97543,-7.559046,9,1,0
57.014166,-6.388549,0.476235,-7.425421,9,1,0
57.038915,-6.534802,0.175835,-7.310451,9,1,0
57.06867,-6.931774,-0.411452,-6.925205,9,1,0
57.103399,-7.136695,-1.405197,-6.578013,9,1,0
57.128149,-6.781418,-2.369467,-6.676469,9,1,0
57.167822,-5.477925,-3.861895,-7.159285,9,1,0
57.202551,-4.430728,-5.021731,-7.164364,9,1,0
57.237219,-3.692663,-6.050991,-6.776947,9,1,0
57.271948,-2.968709,-6.843734,-6.366107,9,1,0
57.301702,-2.150232,-7.372751,-6.098877,9,1,0
57.33637,-1.097406,-7.814435,-5.82302,9,1,0
57.366125,-0.268383,-8.043112,-5.60478,9,1,0
57.400823,0.551186,-8.18863,-5.368407,9,1,0
57.435522,1.152853,-8.270922,-5.141986,9,1,0
57.470251,1.480774,-8.324498,-4.968632,9,1,0
57.504919,1.614541,-8.379049,-4.83343,9,1,0
57.534673,1.593526,-8.422077,-4.765138,9,1,0
57.569402,1.432927,-8.44921,-4.768105,9,1,0
57.599126,1.272999,-8.45393,-4.804975,9,1,0
57.633825,1.123618,-8.442653,-4.861722,9,1,0
57.668554,0.956347,-8.423493,-4.930256,9,1,0
57.703222,0.72935,-8.394966,-5.016954,9,1,0
57.737951,0.439863,-8.351062,-5.122844,9,1,0
57.772649,0.129229,-8.288942,-5.239656,9,1,0
57.802374,-0.123783,-8.213853,-5.356729,9,1,0
57.832128,-0.352891,-8.111749,-5.500204,9,1,0
57.871771,-0.614492,-7.977554,-5.670828,9,1,0
57.901525,-0.804578,-7.903822,-5.749738,9,1,0
57.936254,-0.940744,-7.880328,-5.761309,9,1,0
57.970922,-0.909438,-7.928729,-5.699599,9,1,0
58.000677,-0.770419,-8.019213,-5.592489,9,1,0
58.035399,-0.595237,-8.117784,-5.470331,9,1,0
58.070067,-0.507038,-8.168461,-5.40337,9,1,0
58.104796,-0.470569,-8.193997,-5.367888,9,1,0
58.13455,-0.455982,-8.189477,-5.376039,9,1,0
58.169218,-0.520037,-8.158352,-5.41739,9,1,0
58.203947,-0.702391,-8.114575,-5.462378,9,1,0
58.238646,-1.009034,-8.048717,-5.511556,9,1,0
58.26837,-1.297428,-7.983071,-5.546577,9,1,0
58.303099,-1.561441,-7.914059,-5.577348,9,1,0
58.337797,-1.741092,-7.882729,-5.568521,9,1,0
58.367522,-1.83824,-7.894086,-5.521008,9,1,0
58.402251,-1.901513,-7.933522,-5.442492,9,1,0
58.436949,-1.956088,-7.989769,-5.339903,9,1,0
58.471648,-2.041249,-8.067327,-5.189295,9,1,0
58.501402,-2.275834,-8.110826,-5.021187,9,1,0
58.53607,-2.566417,-8.121898,-4.860609,9,1,0
58.570799,-2.694329,-8.149869,-4.74315,9,1,0
58.605498,-2.820505,-8.14292,-4.68133,9,1,0
58.635222,-2.918613,-8.109572,-4.67908,9,1,0
58.669951,-3.02604,-8.043491,-4.724679,9,1,0
58.704649,-3.149976,-7.966334,-4.774141,9,1,0
58.734373,-3.282455,-7.907072,-4.783404,9,1,0
58.769102,-3.470656,-7.829516,-4.778125,9,1,0
58.803801,-3.661592,-7.742915,-4.776742,9,1,0
58.838499,-3.799883,-7.661578,-4.799829,9,1,0
58.868254,-3.939614,-7.590809,-4.799616,9,1,0
58.902952,-4.039904,-7.526913,-4.816845,9,1,0
58.937651,-4.110229,-7.481195,-4.828559,9,1,0
58.972349,-4.114955,-7.49046,-4.810136,9,1,0
59.002104,-4.066237,-7.567942,-4.729611,9,1,0
59.0368,-3.999114,-7.713173,-4.548768,9,1,0
59.071498,-3.918419,-7.886485,-4.315854,9,1,0
59.106197,-3.715326,-8.107974,-4.078523,10,1,0
59.135951,-3.516894,-8.271233,-3.923699,10,1,0
59.17065,-3.132539,-8.43435,-3.902075,10,1,0
59.200374,-2.593696,-8.561676,-4.018421,10,1,0
59.235103,-1.723351,-8.78571,-4.002326,10,1,0
59.269801,-0.958657,-8.988256,-3.803878,10,1,0
59.3045,-0.455031,-9.134243,-3.540594,10,1,0
59.339198,-0.185457,-9.234948,-3.295238,10,1,0
59.368953,-0.124093,-9.282054,-3.16312,10,1,0
59.403651,-0.209346,-9.303878,-3.09375,10,1,0
59.433406,-0.447023,-9.296577,-3.090483,10,1,0
59.468105,-0.833774,-9.260002,-3.120005,10,1,0
59.502803,-1.396431,-9.185716,-3.138447,10,1,0
59.537501,-2.11195,-9.060809,-3.101396,10,1,0
59.567256,-2.770521,-8.908524,-3.023186,10,1,0
59.601955,-3.555324,-8.660091,-2.922284,10,1,0
59.636653,-4.327442,-8.341945,-2.804004,10,1,0
59.666377,-4.955061,-8.036532,-2.653069,10,1,0
59.70605,-5.700906,-7.596472,-2.443467,10,1,0
59.735805,-6.183977,-7.230778,-2.377295,10,1,0
59.770503,-6.669642,-6.796355,-2.345781,10,1,0
59.805202,-7.094518,-6.360553,-2.321298,10,1,0
59.834956,-7.38675,-6.027946,-2.297181,10,1,0
59.869655,-7.626462,-5.695959,-2.360165,10,1,0
59.904353,-7.8035,-5.384172,-2.508651,10,1,0
59.934108,-7.925577,-5.144329,-2.626474,10,1,0
59.968806,-8.046991,-4.918434,-2.689274,10,1,0
60.003496,-8.151774,-4.722657,-2.724398,10,1,0
60.038225,-8.237849,-4.548059,-2.762293,10,1,0
60.072893,-8.298392,-4.39574,-2.82691,10,1,0
60.102648,-8.346802,-4.249689,-2.906594,10,1,0
60.137377,-8.40382,-4.070093,-2.997899,10,1,0
60.172044,-8.452579,-3.902727,-3.082188,10,1,0
60.201799,-8.483577,-3.772679,-3.158017,10,1,0
60.236498,-8.516452,-3.642965,-3.221195,10,1,0
60.266252,-8.498506,-3.595341,-3.320567,10,1,0
60.300951,-8.508686,-3.482944,-3.413006,10,1,0
60.335649,-8.48885,-3.396035,-3.547339,10,1,0
60.370348,-8.487592,-3.272797,-3.664265,10,1,0
60.405077,-8.516062,-3.104558,-3.74375,10,1,0
60.434801,-8.542233,-2.944793,-3.812571,10,1,0
60.469499,-8.582573,-2.751523,-3.86598,10,1,0
60.499254,-8.611431,-2.605418,-3.902858,10,1,0
60.538896,-8.647454,-2.427021,-3.938066,10,1,0
60.568651,-8.686384,-2.272659,-3.944489,10,1,0
60.60338,-8.713201,-2.135774,-3.961798,10,1,0
60.638048,-8.740494,-2.002184,-3.971431,10,1,0
60.667803,-8.763927,-1.869302,-3.984539,10,1,0
60.702532,-8.772565,-1.736112,-4.025577,10,1,0
60.7372,-8.792676,-1.589541,-4.04221,10,1,0
60.771929,-8.814587,-1.454204,-4.045441,10,1,0
60.801653,-8.835197,-1.361332,-4.032781,10,1,0
60.836351,-8.846553,-1.321487,-4.021122,10,1,0
60.87108,-8.864602,-1.297516,-3.989052,10,1,0
60.905748,-8.876331,-1.298593,-3.96253,10,1,0
60.935503,-8.882982,-1.295538,-3.948601,10,1,0
60.970232,-8.881914,-1.318422,-3.943428,10,1,0
61.004886,-8.883676,-1.366722,-3.92296,10,1,0
61.03464,-8.891535,-1.430408,-3.882241,10,1,0
61.069369,-8.90657,-1.462481,-3.835544,10,1,0
61.104037,-8.918445,-1.490037,-3.797154,10,1,0
61.133792,-8.920258,-1.534734,-3.775028,10,1,0
61.168521,-8.921722,-1.563266,-3.759829,10,1,0
61.203189,-8.923183,-1.616041,-3.733961,10,1,0
61.237918,-8.926779,-1.671075,-3.700997,10,1,0
61.267673,-8.934158,-1.719035,-3.661009,10,1,0
61.302341,-8.936626,-1.778366,-3.626482,10,1,0
61.332095,-8.933276,-1.841108,-3.603353,10,1,0
61.371738,-8.934298,-1.893798,-3.573389,10,1,0
61.401492,-8.936577,-1.917678,-3.554906,10,1,0
61.436221,-8.93635,-1.942549,-3.541947,10,1,0
61.470889,-8.930297,-1.974401,-3.539602,10,1,0
61.500644,-8.926452,-1.997809,-3.536166,10,1,0
61.535373,-8.925092,-2.013207,-3.530862,10,1,0
61.570041,-8.913989,-2.033771,-3.547086,10,1,0
61.60477,-8.900068,-2.065412,-3.563722,10,1,0
61.639468,-8.897341,-2.064877,-3.57266,10,1,0
61.669192,-8.883792,-2.06547,-3.604071,10,1,0
61.703921,-8.876454,-2.089552,-3.608268,10,1,0
61.73862,-8.873828,-2.103903,-3.606386,10,1,0
61.768344,-8.875992,-2.103861,-3.601081,10,1,0
61.803073,-8.874116,-2.114151,-3.599678,10,1,0
61.837771,-8.876555,-2.116899,-3.592042,10,1,0
61.867496,-8.878694,-2.134695,-3.576187,10,1,0
61.902225,-8.881208,-2.195131,-3.533101,10,1,0
61.936923,-8.864513,-2.364737,-3.464922,10,1,0
61.971622,-8.781627,-2.670145,-3.45407,10,1,0
62.001376,-8.665517,-2.999277,-3.477125,10,1,0
62.036029,-8.511705,-3.432341,-3.456468,10,1,0
62.070758,-8.383113,-3.833071,-3.347868,10,1,0
62.105457,-8.264782,-4.194762,-3.205402,10,1,0
62.135181,-8.133507,-4.508844,-3.113463,10,1,0
62.16991,-7.953103,-4.823624,-3.107742,10,1,0
62.204608,-7.713657,-5.152839,-3.181981,10,1,0
62.234332,-7.486178,-5.425308,-3.271149,10,1,0
62.269061,-7.240977,-5.700756,-3.353638,10,1,0
62.30376,-6.966855,-5.954245,-3.491009,10,1,0
62.333484,-6.760204,-6.128327,-3.594511,10,1,0
62.368213,-6.599572,-6.266776,-3.653821,10,1,0
62.402911,-6.403827,-6.408587,-3.754766,10,1,0
62.43761,-6.206006,-6.571846,-3.804415,10,1,0
62.467365,-6.068314,-6.721346,-3.765145,10,1,0
62.502063,-5.896301,-6.902144,-3.710969,10,1,0
62.536762,-5.682068,-7.007504,-3.845288,10,1,0
62.57146,-5.763257,-6.658766,-4.315432,10,1,0
62.601184,-6.411892,-5.745175,-4.69658,10,1,0
62.635913,-7.89528,-3.77179,-4.428927,10,1,0
62.670612,-8.570681,-1.526053,-4.515732,10,1,0
62.700336,-8.356667,0.37347,-5.118972,10,1,0
62.735065,-7.258641,3.081746,-5.830284,10,1,0
62.769763,-5.764596,5.209664,-5.983819,10,1,0
62.804462,-4.56378,5.757357,-6.496307,10,1,0
62.83916,-2.99128,5.551516,-7.510669,10,1,0
62.868915,-3.187541,5.132748,-7.724748,10,1,0
62.903613,-3.968861,4.67717,-7.651762,10,1,0
62.938312,-4.426453,4.2036,-7.675513,10,1,0
62.968067,-4.52968,3.525418,-7.951772,10,1,0
63.002765,-4.470454,2.525714,-8.355421,10,1,0
63.037423,-4.406855,1.2961,-8.664699,10,1,0
63.067178,-4.686588,0.164915,-8.613126,10,1,0
63.101877,-5.555083,-1.260967,-7.982999,10,1,0
63.136575,-6.396688,-2.636985,-6.950248,10,1,0
63.171274,-6.764577,-3.97096,-5.886359,10,1,0
63.205972,-6.406206,-5.202473,-5.298307,10,1,0
63.235727,-5.694125,-6.173448,-5.063865,10,1,0
63.270425,-4.728574,-7.071093,-4.880316,10,1,0
63.305124,-3.822172,-7.751796,-4.634426,10,1,0
63.334878,-3.130881,-8.180281,-4.411103,10,1,0
63.369577,-2.510889,-8.516676,-4.164001,10,1,0
63.404275,-1.869465,-8.751202,-4.012333,10,1,0
63.43403,-1.360712,-8.866138,-3.964507,10,1,0
63.468728,-0.808604,-8.955051,-3.915416,10,1,0
63.503427,-0.317627,-9.017192,-3.842735,10,1,0
63.538156,0.03382,-9.049911,-3.778257,10,1,0
63.572824,0.264309,-9.090722,-3.669627,10,1,0
63.602579,0.41934,-9.137349,-3.536984,10,1,0
63.637308,0.562738,-9.197753,-3.355877,10,1,0
63.671975,0.643654,-9.252658,-3.186106,10,1,0
63.70173,0.670843,-9.292825,-3.061148,10,1,0
63.736459,0.686555,-9.334249,-2.928769,10,1,0
63.771127,0.699362,-9.370444,-2.807656,10,1,0
63.800882,0.660516,-9.38771,-2.758963,10,1,0
63.83558,0.562542,-9.407103,-2.714261,10,1,0
63.870279,0.490996,-9.403912,-2.739089,10,1,0
63.905008,0.421608,-9.39492,-2.781181,10,1,0
63.939676,0.392013,-9.383452,-2.832797,10,1,0
63.96943,0.326998,-9.363924,-2.896076,10,1,0
63.999185,0.218466,-9.34565,-2.964516,10,1,0
64.038821,0.013758,-9.325384,-3.035501,10,1,0
64.068576,-0.141093,-9.315279,-3.063154,10,1,0
64.103305,-0.310919,-9.305988,-3.078827,10,1,0
64.137973,-0.485188,-9.299404,-3.076187,10,1,0
64.167728,-0.545457,-9.309704,-3.034656,10,1,0
64.202457,-0.647666,-9.319497,-2.984083,10,1,0
64.237125,-0.866419,-9.316045,-2.939025,10,1,0
