time_tick,lac_X_value,lac_Y_value,lac_Z_value,Turn,Success
21.298918,0.393892,-0.866485,-0.173358,4,1
21.328673,0.342201,-0.530249,-0.481364,4,1
21.363371,-0.181312,-1.243754,0.377638,4,1
21.39807,0.914446,-0.671705,-0.858157,4,1
21.427824,2.587096,-1.366128,0.026928,4,1
21.462523,0.886894,-2.038967,1.927458,4,1
21.497221,0.044035,-0.852986,-0.475264,4,1
21.526976,-1.983319,-1.746726,-1.59943,4,1
21.561674,0.141259,0.423207,0.294689,4,1
21.596373,0.732533,0.373863,1.814583,4,1
21.626127,0.104337,-0.132077,0.858699,4,1
21.660826,-2.29203,-0.309631,-0.609232,4,1
21.695505,-1.796657,0.438363,-1.269193,4,1
21.730234,-1.920646,0.444602,-2.362505,4,1
21.764902,-1.506855,1.095128,-1.848797,4,1
21.794657,-0.160197,1.537019,-1.738839,4,1
21.829386,0.145443,0.343508,-0.109952,4,1
21.864054,-0.967381,0.045655,0.207713,4,1
21.893809,-1.761457,-0.230495,0.372276,4,1
21.928538,-0.523716,0.020383,0.503888,4,1
21.963206,-0.452664,-0.657128,1.04362,4,1
21.997935,-0.410741,0.141629,-0.116026,4,1
22.027689,0.806817,0.635284,-0.620782,4,1
22.062357,1.039229,0.029336,-0.483191,4,1
22.097086,0.454721,-0.231126,0.659806,4,1
22.131785,-0.399665,-0.205155,0.262766,4,1
22.161509,-0.213395,0.404591,-0.447192,4,1
22.196238,-0.742499,-0.857566,0.332868,4,1
22.230936,-0.798633,-0.816738,0.427018,4,1
22.26066,-0.160992,0.057879,-0.015945,4,1
22.295389,-0.197412,-0.399414,0.158911,4,1
22.330088,-0.429388,0.004806,0.390632,4,1
22.359812,-0.408072,-0.239933,0.105536,4,1
22.394541,-0.644089,1.178753,0.070119,4,1
22.42924,-0.397201,0.986458,-0.286432,4,1
22.463938,-1.017076,1.667034,-0.412938,4,1
22.498636,-1.03035,1.923023,0.682223,4,1
22.528361,-0.982029,2.806985,-0.075069,4,1
22.56309,-0.986985,3.796529,-0.002217,4,1
22.597788,-0.907024,3.829983,-0.252126,4,1
22.627512,-0.179547,3.368801,-0.468827,4,1
22.662241,0.552827,3.424178,-0.771919,4,1
22.696936,0.308351,2.341399,-0.384638,4,1
22.72666,-0.662127,1.361509,0.714696,4,1
22.761389,-3.071846,-2.148823,0.341527,4,1
22.796087,-2.933073,-2.834253,1.760207,4,1
22.830786,-2.688549,-4.502156,1.901394,4,1
22.865484,-1.5762,-7.473808,2.399323,4,1
22.895239,-1.008785,-7.876121,3.532233,4,1
22.929937,-2.223478,-8.317136,4.642975,4,1
22.964636,-5.27878,-6.977766,5.545926,4,1
22.994391,-7.531765,-5.019906,5.156277,4,1
23.029089,-11.047026,-3.04314,5.076018,4,1
23.063788,-16.554896,-1.760308,9.036261,4,1
23.093542,-22.389421,-0.685746,4.420714,4,1
23.128241,-18.459216,-4.558828,-11.714696,4,1
23.162939,-10.671269,-16.869507,-5.161319,4,1
23.197668,-14.61581,-38.255704,-6.480693,4,1
23.227392,-1.711127,-21.125747,-25.530884,4,1
23.262091,4.599504,-5.750382,-75.891625,4,1
23.29682,24.61684,-14.708103,6.079155,4,1
23.331488,-15.815499,-2.877136,-23.485062,4,1
23.361242,-20.898961,-0.490194,-10.256782,4,1
23.395971,11.363208,-3.186098,-5.724895,4,1
23.430639,10.089573,0.061942,-0.465309,4,1
23.460394,0.312815,2.832772,3.504564,4,1
23.495123,-1.801799,5.950102,4.508744,4,1
23.529791,1.49583,2.134494,7.052849,4,1
23.559546,1.822236,1.495718,6.37473,4,1
23.594275,-1.141217,1.995338,4.029809,4,1
23.628943,-1.760232,0.408213,3.336569,4,1
23.663672,-0.706056,-0.824743,1.164762,4,1
23.698349,0.504007,-1.265369,0.015223,4,1
23.728073,0.212766,-2.229644,-0.561011,4,1
23.762802,-0.514162,-2.071362,-0.897791,4,1
23.797501,-1.347152,-1.265048,-1.363778,4,1
23.827225,-0.137136,-0.703725,-0.696522,4,1
23.861954,0.384496,0.316598,-0.467432,4,1
23.896622,0.112626,0.34597,-0.36909,4,1
23.931351,0.128907,0.061693,-0.094768,4,1
23.961105,0.001423,-0.125473,-0.29794,4,1
23.995773,-0.132281,-0.174828,-0.351863,4,1
24.030502,0.127653,-0.563528,-0.289392,4,1
24.065201,0.085546,-0.660973,-0.134853,4,1
24.094925,-0.393695,-0.012456,-0.4199,4,1
24.129654,-0.392431,-0.151819,0.183234,4,1
24.164352,-0.071483,-0.349945,0.153419,4,1
24.194077,0.014821,-0.052431,-0.043697,4,1
24.228806,-0.058925,-0.011427,0.115699,4,1
24.263504,0.050602,-0.24221,-0.461817,4,1
24.293228,0.185026,-0.595749,-1.416987,4,1
24.327957,1.134216,-0.912888,-3.307246,4,1
24.362656,1.869778,-0.885242,-4.294705,4,1
24.397354,1.83636,-1.133654,-5.15833,4,1
24.432053,2.152528,-1.170914,-4.935756,4,1
24.461807,2.011811,-1.193523,-4.251412,4,1
24.496506,3.537624,0.254416,-3.97417,4,1
24.531204,2.064473,-0.577704,-0.540667,4,1
24.560959,-1.57708,0.131636,-2.163706,4,1
24.595657,-2.486963,-4.69505,-1.522452,4,1
24.630356,-3.604713,-3.241159,-1.635155,4,1
24.660111,-2.296651,-4.894803,3.153062,4,1
24.694797,-0.184312,-2.540212,0.598693,4,1
24.729495,-0.211907,-3.111037,1.11592,4,1
24.764224,-1.793193,-6.616262,1.425086,4,1
24.798892,-1.876412,-2.766102,0.781317,4,1
24.828647,-1.825555,-1.743252,1.163635,4,1
24.863376,-1.806303,-2.736259,0.338305,4,1
24.898044,-2.563655,-1.960816,-0.060895,4,1
24.927799,-2.734779,-0.966707,0.537819,4,1
24.962528,-3.145273,-0.204665,-0.014731,4,1
24.997196,-3.654286,-0.522079,0.431982,4,1
25.02695,-4.5297,-0.686888,1.560074,4,1
25.061679,-4.634644,1.017573,1.023151,4,1
25.096347,-2.135965,1.184777,0.923032,4,1
25.131076,-0.733758,0.246723,1.307939,4,1
25.160831,0.06874,0.110242,0.22903,4,1
25.195499,1.050309,-0.573584,-0.744351,4,1
25.230228,0.811156,-1.4195,-0.215006,4,1
25.264896,1.272685,-0.156704,-0.311951,4,1
25.294651,1.302504,0.335259,-0.556306,4,1
25.32938,1.048383,0.607199,-1.448662,4,1
25.364047,0.15653,0.469561,-1.150764,4,1
25.393802,-0.276517,0.143719,-0.56423,4,1
25.428531,-0.605654,-0.396433,-0.28107,4,1
25.463199,-0.412136,-0.343916,0.160143,4,1
25.497928,-0.066071,-0.14426,-0.19343,4,1
25.527683,0.113416,0.292017,-0.379698,4,1
25.562351,0.108554,0.366524,-0.536539,4,1
25.59708,-0.050136,0.135029,-0.371212,4,1
25.631778,-0.186683,-0.202802,-0.207196,4,1
25.661502,-0.209544,-0.260627,-0.097491,4,1
25.696216,-0.231003,-0.001573,0.02272,4,1
25.730915,-0.146919,0.25598,-0.063373,4,1
25.760639,0.127116,0.097749,-0.025223,4,1
25.795368,-0.148843,0.117644,-0.223804,4,1
25.830066,0.253929,-0.129949,-0.142472,4,1
25.859791,0.550649,-0.153386,0.086158,4,1
25.89452,0.44319,-0.080075,-0.00441,4,1
25.929218,0.31266,0.008896,-0.084449,4,1
25.963917,0.457195,0.129915,-0.186477,4,1
25.998615,0.302809,-0.03531,-0.079521,4,1
26.02837,-0.000427,-0.185608,0.054779,4,1
26.063068,-0.122225,-0.097964,0.055159,4,1
26.097767,0.246206,-0.081279,-0.032015,4,1
26.127521,0.520542,-0.033056,0.162608,4,1
26.16222,0.296097,-0.127776,0.27612,4,1
26.196918,0.606909,0.24369,-0.24868,4,1
26.226673,0.568621,-0.113833,-0.127844,4,1
26.261371,-1.189885,-0.975167,0.503343,4,1
26.29607,-1.66067,-0.09395,0.073347,4,1
26.330799,-1.981361,0.018967,1.604115,4,1
26.365467,-2.755044,0.213708,1.262443,4,1
26.400196,-3.440268,-0.410349,1.407747,4,1
26.42992,-1.933948,-0.303103,0.781662,4,1
26.464618,-0.893275,-0.551625,-0.254753,4,1
26.494373,-0.214005,-1.25675,-0.571444,4,1
26.529072,0.983293,-1.177347,-0.85024,4,1
26.56377,1.784753,-1.409676,-1.562371,4,1
26.593525,2.927857,-1.926058,-1.64352,4,1
26.628223,5.019121,-1.039586,-1.273249,4,1
26.662922,7.253106,0.204707,-1.760033,4,1
26.69763,6.601229,-1.049053,-0.909776,4,1
26.727354,5.386291,-0.946056,-0.291465,4,1
26.762052,2.01787,-1.241726,0.712239,4,1
26.796781,-4.375633,-1.678596,1.002003,4,1
26.831449,-4.653471,0.712681,-0.504578,4,1
26.861204,-2.727642,1.60714,-1.711946,4,1
26.895933,1.345472,-0.604848,-0.485704,4,1
26.930601,1.826122,0.387214,0.950779,4,1
26.960355,0.508134,-1.331651,-0.511674,4,1
26.995084,-1.829947,0.010308,-1.050343,4,1
27.029752,-1.09449,-0.019354,-0.755536,4,1
27.064481,0.229417,-0.753009,0.275284,4,1
27.094236,-2.426961,-1.139145,-0.236867,4,1
27.128904,-2.370976,-0.034715,-0.366629,4,1
27.163633,-0.992494,0.54819,-0.089897,4,1
27.198332,-1.82591,0.15358,0.040087,4,1
27.228056,-1.851319,0.521401,-0.558736,4,1
27.262785,-0.884397,0.546107,-0.617845,4,1
27.297483,-0.730376,0.466734,-0.393478,4,1
27.327207,-0.66985,0.366927,-0.5796,4,1
27.361936,-0.008621,-1.101881,0.578669,4,1
27.396635,-1.241283,-1.338263,0.942423,4,1
27.431333,-0.452712,-0.472504,0.387378,4,1
27.461088,-0.515074,-0.928405,1.103883,4,1
27.495786,-1.016669,0.008002,0.648039,4,1
27.530485,-0.460989,-0.198816,0.244347,4,1
27.56024,-1.52268,0.839146,0.095719,5,1
27.594907,-0.699164,1.544414,-0.426043,5,1
27.629636,-0.744147,1.618036,-0.391402,5,1
27.664335,-1.407967,2.33744,0.228289,5,1
27.694038,-0.77177,2.724892,0.262201,5,1
27.728767,-1.612761,3.763245,0.758556,5,1
27.763466,-1.296859,4.914005,-0.001227,5,1
27.79319,-0.304792,5.207918,-0.871334,5,1
27.827918,-0.397574,4.759994,0.810463,5,1
27.862617,-0.898072,2.004331,1.634396,5,1
27.897316,-2.071466,-0.565224,1.571222,5,1
27.92707,-2.237227,-5.685715,2.37503,5,1
27.961769,-1.789085,-6.595059,1.381111,5,1
27.996467,-1.746355,-7.198035,2.235792,5,1
28.031165,-2.842957,-8.337518,3.023821,5,1
28.06092,-3.1532,-8.017442,2.568515,5,1
28.095619,-7.134929,-6.515105,7.249018,5,1
28.130317,-10.90569,-5.502391,6.915287,5,1
28.160071,-11.508639,-4.436144,6.12395,5,1
28.194771,-22.024486,-0.935278,9.220968,5,1
28.229469,-25.12375,-1.084593,3.396337,5,1
28.264198,-15.911165,-14.184199,-15.635345,5,1
28.298866,-10.850408,-28.605776,-7.374432,5,1
28.328621,2.1499,-35.102501,-12.340241,5,1
28.363349,15.536815,-8.431222,-52.189595,5,1
28.398018,37.441644,-12.168225,-15.076639,5,1
28.427772,-10.90467,-14.567956,3.702032,5,1
28.462501,-10.561541,-4.164411,-18.58024,5,1
28.497169,5.067618,-7.000717,-14.269712,5,1
28.526924,3.128618,-8.616077,-5.93277,5,1
28.561653,-5.327873,-2.455713,-7.453674,5,1
28.596321,5.468005,3.843462,3.936933,5,1
28.63105,-1.369528,7.166481,3.754496,5,1
28.660804,-0.158649,5.754047,5.610693,5,1
28.695459,7.444562,3.240516,10.085173,5,1
28.730188,-0.944097,2.353959,5.246039,5,1
28.764856,-1.455907,0.05488,4.724334,5,1
28.794611,1.029091,-1.700413,3.051815,5,1
28.82934,0.227641,-1.877907,0.739146,5,1
28.864008,-0.331239,-1.722834,-0.761205,5,1
28.893763,-0.241176,-1.746736,-1.146749,5,1
28.928492,0.177342,-1.111408,-1.084037,5,1
28.96316,-0.390893,-0.689135,-1.308564,5,1
28.997889,-0.093925,-0.470998,0.105377,5,1
29.027643,0.164329,-0.05251,0.054188,5,1
29.062311,0.056565,-0.291012,-0.290119,5,1
29.09704,0.255511,-0.176213,0.076043,5,1
29.126795,-0.117613,0.024978,-0.282042,5,1
29.161463,0.175501,-0.021362,-0.092296,5,1
29.196191,0.00729,0.070973,-0.068465,5,1
29.23089,-0.234149,0.130237,0.074969,5,1
29.260614,-0.104171,0.030158,0.001194,5,1
29.295343,-0.118167,-0.129288,-0.13594,5,1
29.330042,-0.43188,-0.320254,-0.110072,5,1
29.359766,-0.245988,-0.275901,-0.416069,5,1
29.394495,0.024494,-0.235599,-0.292912,5,1
29.429194,-0.045868,-0.256888,-0.780216,5,1
29.463892,0.061369,-0.366849,-1.190856,5,1
29.498591,0.199044,-0.529286,-2.114173,5,1
29.528344,-0.159129,-0.549168,-3.232862,5,1
29.563044,0.091999,-0.81395,-5.016129,5,1
29.597742,0.844971,-1.082417,-5.651192,5,1
29.627497,1.269115,-1.348504,-5.411608,5,1
29.662195,3.239798,-0.972932,-2.306976,5,1
29.696897,3.458509,-1.178628,-1.14464,5,1
29.726651,1.405929,-1.420729,-2.657093,5,1
29.76135,-3.203375,-2.525508,-0.793997,5,1
29.796048,-4.574362,-0.151669,-0.78463,5,1
29.830747,-1.201602,-1.640103,0.467373,5,1
29.865445,0.630944,-2.850252,1.349272,5,1
29.8952,1.034432,-3.838159,2.266995,5,1
29.929898,-0.120673,-4.031147,2.533821,5,1
29.964597,-0.07419,-2.953034,1.6692,5,1
29.994352,-0.337646,-4.320144,2.517717,5,1
30.02905,-1.139277,-0.812877,1.247092,5,1
30.063749,-0.469888,-0.251356,1.27802,5,1
30.093503,-0.788871,-1.674622,2.044351,5,1
30.128202,0.008786,-1.189244,2.298199,5,1
30.1629,-0.048617,-0.658308,0.80846,5,1
30.197629,-2.375177,-2.472968,0.401707,5,1
30.227353,-3.448801,-0.952582,-1.002267,5,1
30.262052,-2.74254,0.753973,-1.549389,5,1
30.296781,-2.463878,0.284463,0.12635,5,1
30.331449,-1.810473,0.925927,-0.695913,5,1
30.361203,-1.549755,0.434346,-1.450988,5,1
30.395932,-1.456422,-0.192013,-1.399645,5,1
30.4306,-1.321472,-0.304788,-0.783055,5,1
30.460355,-0.723294,-0.254991,-0.545495,5,1
30.495084,-0.012336,-0.13144,-0.038489,5,1
30.529752,0.072794,-0.13338,0.091981,5,1
30.564481,0.381885,-0.022016,-0.456683,5,1
30.594236,0.269441,0.099882,-0.504007,5,1
30.628904,0.377599,0.210303,-0.753594,5,1
30.663633,0.404439,0.07992,-0.581783,5,1
30.698308,0.14799,-0.213871,-0.344587,5,1
30.728032,0.093957,-0.18785,-0.087248,5,1
30.762761,-0.026871,-0.13021,-0.020193,5,1
30.797429,-0.504662,-0.20355,-0.262245,5,1
30.827184,-0.470118,-0.112329,-0.313239,5,1
30.861913,-0.011762,0.056322,-0.240667,5,1
30.896581,0.262595,0.022961,-0.190202,5,1
30.93131,0.180723,-0.12809,-0.179528,5,1
30.961064,0.203513,-0.066589,-0.068014,5,1
30.995732,-0.091118,-0.175066,-0.018918,5,1
31.030461,-0.210016,-0.158787,0.007584,5,1
31.060216,-0.218324,-0.079858,0.001174,5,1
31.094884,-0.181084,0.011928,0.070144,5,1
31.129613,-0.394943,0.027548,0.049226,5,1
31.164312,-0.247647,0.168771,-0.009056,5,1
31.194036,0.11133,-0.005778,0.012926,5,1
31.228765,0.265975,-0.099827,-0.070184,5,1
31.263463,0.520764,-0.067429,0.039615,5,1
31.293187,0.299976,0.022118,0.029135,5,1
31.327916,0.41889,0.026234,0.085504,5,1
31.362615,0.127805,0.063046,-0.034651,5,1
31.397313,0.071329,0.038296,-0.059619,5,1
31.432012,0.187317,0.08661,-0.01797,5,1
31.461766,0.3459,0.171471,0.010175,5,1
31.496465,0.194266,0.184653,-0.096459,5,1
31.531163,0.016544,0.220146,-0.079018,5,1
31.560918,0.083397,0.255625,-0.025194,5,1
31.595616,-0.096443,-0.130147,-0.162803,5,1
31.630315,0.20041,-0.103112,0.003964,5,1
31.66007,0.043819,-0.054426,0.059091,5,1
31.694756,0.107201,0.099793,0.039655,5,1
31.729455,-0.019693,0.087229,-0.068284,5,1
31.764153,-0.201688,0.028407,-0.171187,5,1
31.798852,-0.160505,0.023363,-0.051264,5,1
31.828606,-0.166614,-0.102684,-0.045053,5,1
31.863305,-0.094215,-0.102283,0.049667,5,1
31.898003,-0.094814,-0.026172,0.109233,5,1
31.927758,-0.039331,0.045849,0.052586,5,1
31.962456,-0.051332,0.11099,-0.147325,5,1
31.997155,-0.0415,0.094581,-0.213444,5,1
32.026909,0.056771,0.105617,-0.205737,5,1
32.061608,0.096133,0.034147,-0.197649,5,1
32.096306,0.192425,0.081851,-0.150395,5,1
32.131035,0.222229,0.063828,-0.064161,5,1
32.160759,0.168294,0.05144,-0.071001,5,1
32.195458,0.194879,0.00028,-0.032303,5,1
32.230187,0.060534,-0.080913,0.02521,5,1
32.264855,0.05912,-0.070382,0.048618,5,1
32.29461,0.104611,-0.036439,0.065147,5,1
32.329339,0.078727,-0.083306,0.06593,5,1
32.364007,-0.027736,-0.164494,-0.012058,5,1
32.393761,-0.026071,-0.165537,-0.088091,5,1
32.42849,-0.020463,-0.000697,-0.076686,5,1
32.463158,0.072855,0.175101,-0.163533,5,1
32.497887,0.021805,0.065699,-0.176923,5,1
32.527642,-0.028297,0.014593,-0.111443,5,1
32.56231,-0.051825,-0.175249,0.041459,5,1
32.597039,0.031762,-0.071356,0.018075,5,1
32.631737,0.028168,-0.045791,-0.025056,5,1
32.661461,-0.051846,0.04442,-0.009263,5,1
32.696175,-0.055498,0.031458,-0.098503,5,1
32.730874,-0.065095,-0.002691,-0.108488,5,1
32.760598,-0.03285,-0.029261,0.016351,5,1
32.795327,0.042411,-0.006968,0.023835,5,1
32.829995,-0.063368,0.078304,0.017565,5,1
32.85975,-0.09752,0.087527,-0.02801,5,1
32.894479,-0.060543,-0.011293,0.001734,5,1
32.929147,-0.012312,0.141587,-0.03763,5,1
32.963876,-0.117897,-0.072911,-0.05964,5,1
32.998574,-0.135712,0.002331,-0.009402,5,1
33.028298,-0.140656,0.05548,-0.003926,5,1
33.063027,-0.108664,0.156937,-0.05242,5,1
33.097726,-0.068567,0.127706,-0.125096,5,1
33.12745,0.089161,0.07094,-0.160581,5,1
33.162179,0.195751,-0.028502,-0.13075,5,1
33.196877,0.088623,0.017304,-0.123097,5,1
33.226601,0.055043,0.019654,-0.091318,5,1
33.26133,-0.0364,-0.016154,-0.099622,5,1
33.296029,-0.15873,0.002648,-0.187921,5,1
33.330727,-0.026649,0.033162,-0.081336,5,1
33.365426,0.118358,0.060154,-0.101469,5,1
33.39518,0.234106,0.064781,-0.076715,5,1
33.429879,-0.048572,-0.060148,-0.134644,5,1
33.464577,-0.045679,-0.034686,-0.148594,5,1
33.494332,0.015265,0.066667,-0.057387,5,1
33.529031,-0.067898,0.011854,0.143379,5,1
33.563729,-0.049406,0.172906,0.056377,5,1
33.593484,-0.176586,-0.04845,0.146426,5,1
33.628182,-1.028064,-0.582271,0.418156,5,1
33.662881,-0.782823,0.063723,-0.078628,5,1
33.69759,-0.470778,-0.126253,0.009345,6,1
33.732258,-0.813218,-0.215939,0.137054,6,1
33.762012,-0.731721,0.205914,-0.123587,6,1
33.796711,-0.688853,-0.252966,0.512508,6,1
33.831409,-0.710635,-0.269554,0.497208,6,1
33.861164,-1.480496,-0.111642,0.456166,6,1
33.895862,-1.402414,0.139795,0.012062,6,1
33.930561,-0.877219,-0.469775,0.070455,6,1
33.960316,-0.465154,-0.740935,0.001497,6,1
33.995014,-0.119306,-0.856044,0.050639,6,1
34.029712,0.663091,-1.142626,-0.190181,6,1
34.059467,0.587797,-1.380729,0.100089,6,1
34.094166,1.039776,-0.982614,-0.102256,6,1
34.128864,0.978317,-1.05678,-0.090261,6,1
34.163593,1.229391,-1.176385,-0.371882,6,1
34.198261,1.745416,-1.240284,-0.56299,6,1
34.228016,1.981206,-0.953667,-0.698612,6,1
34.262745,1.481114,-0.647053,-0.990998,6,1
34.297413,1.512446,-0.047423,-1.187106,6,1
34.327167,1.845601,0.530134,-1.562419,6,1
34.361896,2.129383,-0.185834,-2.191781,6,1
34.396564,3.891053,-0.98595,-1.24103,6,1
34.426319,5.498089,-1.348124,-1.008676,6,1
34.461048,8.254679,-4.49746,-1.41274,6,1
34.495716,0.102142,-3.6543,2.019459,6,1
34.530445,-4.88701,0.814265,-3.691418,6,1
34.565143,-6.885209,2.14077,-2.018854,6,1
34.594868,-6.716459,2.107487,-1.359642,6,1
34.629597,0.822572,-0.638192,0.606015,6,1
34.664295,1.563346,-0.727953,1.133295,6,1
34.694025,-1.145853,-0.175984,0.934175,6,1
34.728754,-2.404436,-0.484158,0.354126,6,1
34.763422,-3.046093,0.374216,-0.041828,6,1
34.798151,-2.043593,0.107779,-0.240722,6,1
34.827906,-0.462878,0.03211,0.31159,6,1
34.862574,-0.420616,0.247112,-0.304214,6,1
34.897303,-0.513788,0.131365,-0.7231,6,1
34.932001,0.977817,-0.069331,-1.035974,6,1
34.961725,2.389646,-0.131612,-0.669643,6,1
34.996454,1.230308,-0.253509,-0.455622,6,1
35.031153,1.526624,-0.012473,0.263926,6,1
35.060877,0.515543,0.272461,-0.143241,6,1
35.095606,0.262303,0.181461,-0.070313,6,1
35.130304,-0.872945,1.133549,-0.234309,6,1
35.160029,-0.907922,1.435188,0.171337,6,1
35.194758,-0.479938,2.340011,-0.416319,6,1
35.229456,0.253307,2.956218,-0.749334,6,1
35.264155,0.991531,3.783762,-0.455631,6,1
35.298853,0.296448,3.780045,-0.683807,6,1
35.328608,1.129751,4.126041,-0.534264,6,1
35.363306,1.558275,2.254423,0.73425,6,1
35.398005,0.110532,0.565643,1.441784,6,1
35.427759,-2.081379,-0.07688,1.014026,6,1
35.462458,-3.329083,-4.251383,0.318274,6,1
35.497156,-2.392195,-4.768463,1.860707,6,1
35.526911,-2.947119,-6.777162,3.514663,6,1
35.561609,-5.070234,-7.572834,4.249664,6,1
35.596308,-7.458083,-5.269481,5.273367,6,1
35.626062,-11.984799,-2.460982,8.324318,6,1
35.660761,-17.458509,-2.071272,6.384022,6,1
35.695443,-18.055931,-2.377874,4.238286,6,1
35.730142,-26.738538,-3.655834,4.117121,6,1
35.76484,-22.238695,-9.562245,-8.523991,6,1
35.794595,-21.400737,-20.072782,-14.368458,6,1
35.829294,-0.440257,-36.778008,-16.484689,6,1
35.863992,46.652277,-16.392926,-40.605412,6,1
35.893747,22.08573,-10.788378,-17.349989,6,1
35.928445,-32.304442,-3.331883,-7.726416,6,1
35.963144,5.949053,-2.747555,-15.678008,6,1
35.997873,8.246354,-11.163567,-11.741929,6,1
36.027597,-4.201528,-8.040357,-9.005545,6,1
36.062295,-5.928979,-0.461042,-5.5963,6,1
36.097024,5.212164,2.165481,5.330228,6,1
36.126748,-1.019671,5.693876,3.962948,6,1
36.161447,-0.873335,4.855457,6.933225,6,1
36.196176,3.268675,0.933661,8.168114,6,1
36.230844,-0.760344,-0.522535,4.717341,6,1
36.260598,-1.721427,-2.411363,3.897315,6,1
36.295327,-0.991947,-2.216611,1.258691,6,1
36.329995,-0.838374,-2.158949,0.841819,6,1
36.35975,-0.363897,-2.08782,0.531766,6,1
36.394479,0.453498,0.251729,-0.102411,6,1
36.429147,-0.747408,0.104871,-0.502457,6,1
36.463876,0.324127,-0.237228,-0.428969,6,1
36.498575,0.188452,-0.257606,-0.252136,6,1
36.528299,-0.326001,0.078743,-0.364818,6,1
36.563028,0.300605,-0.301809,-0.197521,6,1
36.597696,0.291223,-0.396766,0.094862,6,1
36.62745,-0.159072,0.055812,-0.046143,6,1
36.662179,0.175449,0.275358,0.0387,6,1
36.696833,0.29541,-0.145675,0.155803,6,1
36.726588,-0.529257,0.101981,0.237753,6,1
36.761317,-0.629989,-0.129478,-0.452865,6,1
36.795985,0.250387,-0.550734,-0.517185,6,1
36.830714,0.026977,-0.105537,-0.63487,6,1
36.865412,-0.137095,-0.192057,-0.929278,6,1
36.895136,-0.126198,-0.368362,-1.336925,6,1
36.929866,0.406063,-0.267468,-1.971779,6,1
36.964564,0.335874,-0.267789,-2.731578,6,1
36.994288,0.314665,-0.666266,-2.885785,6,1
37.029017,1.170587,-1.015161,-3.987936,6,1
37.063716,1.993846,-1.293239,-4.293735,6,1
37.09344,2.651857,-1.201425,-2.954327,6,1
37.128169,2.809542,-0.403724,-1.886411,6,1
37.162867,3.591395,-1.322425,-2.004054,6,1
37.197566,4.126293,-1.396075,-2.286269,6,1
37.22732,2.092856,-2.533487,-1.690891,6,1
37.262019,-0.085683,-3.251471,-2.708254,6,1
37.296717,-0.689801,-7.059742,1.339893,6,1
37.326472,-1.518229,-4.668931,-0.858158,6,1
37.36117,-2.794241,-4.540942,-0.101635,6,1
37.395869,-4.651217,-4.008619,2.410983,6,1
37.430567,-2.974446,-0.242604,0.456965,6,1
37.460322,-2.977233,-3.680055,1.913075,6,1
37.495021,-2.98125,-3.750922,2.23149,6,1
37.529719,-0.797128,-0.013494,0.956556,6,1
37.564418,-1.30316,-2.613406,0.455987,6,1
37.599116,-2.192986,-2.424947,0.779657,6,1
37.628871,-2.7181,1.008112,-0.084251,6,1
37.663569,-4.526243,-0.654478,1.252967,6,1
37.698266,-3.56963,-0.009612,-0.05623,6,1
37.72802,-2.659613,0.48858,-1.257718,6,1
37.762719,-1.425794,0.2861,-1.697862,6,1
37.797417,0.136159,0.219149,-1.871802,6,1
37.827172,1.459051,0.402661,-1.048363,6,1
37.86187,1.266216,0.388324,-0.688439,6,1
37.896569,0.833182,0.436779,-0.744132,6,1
37.931298,0.196424,-0.450472,-0.26563,6,1
37.961022,-0.436736,-0.843605,0.002389,6,1
37.99572,-0.21481,-0.776453,0.105335,6,1
38.030449,-0.067892,-0.319292,0.130858,6,1
38.065117,0.235035,-0.021603,-0.078742,6,1
38.094872,0.319877,0.170651,-0.664848,6,1
38.129601,0.774065,0.213551,-0.659806,6,1
38.164269,0.508884,0.290812,-0.493557,6,1
38.194024,0.141564,0.140613,-0.315722,6,1
38.228753,0.176477,-0.198657,-0.216393,6,1
38.263421,0.168929,-0.050863,0.138612,6,1
38.293175,-0.056116,-0.095675,0.107154,6,1
38.327904,0.439728,-0.057566,-0.308363,6,1
38.362572,0.530083,0.007827,-0.177527,6,1
38.397301,0.312661,0.155663,-0.02558,6,1
38.431969,0.172468,0.118594,0.040772,6,1
38.461724,0.138853,0.094623,0.137331,6,1
38.496453,-0.006995,-0.146872,0.065947,6,1
38.531121,-0.094274,-0.205567,0.087184,6,1
38.560875,-0.120548,-0.117685,-0.04525,6,1
38.595604,-0.078931,0.048258,-0.066241,6,1
38.630272,-0.100074,0.083051,0.069964,6,1
38.660027,-0.329693,0.11788,0.029971,6,1
38.694744,-0.200529,-0.116883,-0.117399,6,1
38.729412,0.040874,0.103437,0.072929,6,1
38.764141,-0.023442,0.177123,0.084277,6,1
38.79884,0.114897,0.191504,-0.056604,6,1
38.828564,0.202911,0.137991,-0.024408,6,1
38.863293,0.369347,0.0809,0.021722,6,1
38.897991,0.211329,0.200168,0.070637,6,1
38.927715,0.114949,0.114559,0.055583,6,1
38.962444,0.022472,0.065824,0.070132,6,1
38.997143,-0.094693,0.101569,0.011655,6,1
39.026867,-0.086537,0.102066,0.003608,6,1
39.061596,-0.061448,-0.016767,-0.007806,6,1
39.096294,-0.197238,0.056892,-0.0267,6,1
39.130993,-0.09401,-0.104362,-0.011249,6,1
39.160747,0.053377,-0.033038,0.037195,6,1
39.195446,-0.078148,-0.074266,0.086284,6,1
39.230144,-0.129798,-0.06953,-0.141824,6,1
39.264843,0.101702,-0.086516,-0.012088,6,1
39.294567,0.131163,-0.052557,0.032122,6,1
