time_tick,lac_X_value,lac_Y_value,lac_Z_value,Turn,Success,Hoop
33.678787,0.079431,0.021356,-0.547255,5,0,0
33.713485,0.181016,0.032279,-0.502702,5,0,0
33.74321,-0.251317,0.01116,-0.828958,5,0,0
33.777939,-0.218445,0.235043,-0.645382,5,0,0
33.812607,0.193417,-0.371,-0.365191,5,0,0
33.842361,0.353072,-0.357988,-0.495726,5,0,0
33.87709,0.572484,-0.323598,-0.284318,5,0,0
33.911758,1.110933,-0.499321,0.414581,5,0,0
33.941513,1.739553,-0.611611,0.269953,5,0,0
33.976211,1.927333,-0.44514,0.462223,5,0,0
34.01091,1.569488,-0.321905,0.35781,5,0,0
34.040634,2.466734,-0.870651,1.583375,5,0,0
34.075363,2.331487,-2.686766,2.93163,5,0,0
34.110031,-1.910444,1.22127,-4.932465,5,0,0
34.14476,-0.940384,4.66233,-4.875823,5,0,0
34.179428,2.967402,-0.808355,1.825574,5,0,0
34.209183,5.547559,-1.803121,2.215026,5,0,0
34.243912,2.510615,-0.845072,2.199261,5,0,0
34.278579,-1.5318,-3.864217,-0.559171,5,0,0
34.308334,-3.065111,-1.391471,-0.122039,5,0,0
34.343033,-3.432677,0.120805,0.944338,5,0,0
34.377731,-4.309617,-0.296201,-1.147873,5,0,0
34.407455,-2.107273,0.231536,-0.739401,5,0,0
34.442184,-0.932864,-0.011573,-0.358228,5,0,0
34.476852,-0.505256,-0.839901,0.278324,5,0,0
34.511581,-0.259068,-0.678454,0.787944,6,0,0
34.541336,-0.653152,-0.921773,1.747224,6,0,0
34.576004,-0.141517,-0.843092,1.295656,6,0,0
34.610733,1.645743,-0.861582,1.28293,6,0,0
34.650375,3.325782,-0.855942,1.65797,6,0,0
34.675141,3.184455,-0.052968,0.725657,6,0,0
34.70984,3.429471,0.165619,-1.794127,6,0,0
34.744538,2.730525,1.824178,-2.120477,6,0,0
34.774263,2.126115,2.634098,-2.247387,6,0,0
34.808992,0.98607,1.909365,-1.012155,6,0,0
34.848634,0.762373,0.926338,-0.283712,6,0,0
34.878388,-0.481053,1.582815,1.497309,6,0,0
34.913056,-1.197865,-0.460594,2.238172,6,0,0
34.942811,-3.37884,-0.93507,0.642667,6,0,0
34.97754,-3.308274,-0.190821,0.332451,6,0,0
35.012208,-2.124939,-2.419292,1.362354,6,0,0
35.041963,-5.831925,-3.751052,2.56077,6,0,0
35.076661,-23.902685,-5.898242,-0.928656,6,0,0
35.11136,-13.35339,-7.863428,-1.789925,6,0,0
35.141084,-5.238188,-11.828343,-6.379791,6,0,0
35.175813,-5.937292,-15.016136,-12.856634,6,0,0
35.210481,2.078596,-13.153233,2.432886,6,0,0
35.24521,14.776505,-13.195468,1.71582,6,0,0
35.274964,32.536035,-8.537454,-1.66296,6,0,0
35.309632,14.387054,1.801201,-6.295714,6,0,0
35.344361,12.905538,2.702688,-4.233008,6,0,0
35.384004,5.970941,-7.309745,1.772518,6,0,0
35.408784,1.77238,-4.700779,2.202698,6,0,0
35.443482,-0.833753,-1.495566,-0.426077,6,0,0
35.478181,1.069531,-1.526288,-1.373807,6,0,0
35.507905,2.027184,-3.515009,-0.066709,6,0,0
35.542634,0.564859,-6.569628,-0.829661,6,0,0
35.577302,-3.198935,-2.568255,-1.793793,6,0,0
35.607057,-3.348018,-2.060192,-1.715359,6,0,0
35.641786,-1.728337,-3.838699,-1.808746,6,0,0
35.681394,2.663086,-2.211938,2.400587,6,0,0
35.711149,5.801071,-6.021278,2.53591,6,0,0
35.750791,1.942463,-10.246785,-1.701416,6,0,0
35.775571,-3.259474,-8.219639,-3.150656,6,0,0
35.81027,-4.398173,-4.278533,-2.433028,6,0,0
35.844968,-4.116688,-0.477671,-2.656218,6,0,0
35.874692,-5.734032,0.60545,-2.436457,6,0,0
35.909421,-6.154535,0.744216,-2.444203,6,0,0
35.944089,-4.759801,1.277896,-2.348683,6,0,0
35.978818,-4.728685,1.34055,-2.235392,6,0,0
36.008573,-4.252909,0.658719,-2.365693,6,0,0
36.043241,-3.429059,-0.948445,-1.764729,6,0,0
36.07797,-2.385093,-1.405309,-0.874271,6,0,0
36.112638,-1.111091,-1.881762,-0.188032,6,0,0
36.142393,-0.2715,-1.960976,0.350393,6,0,0
36.177091,0.331492,-2.703452,-0.367803,6,0,0
36.21179,0.48977,-2.996952,-0.644227,6,0,0
36.241514,0.670132,-3.380745,-1.285844,6,0,0
36.276243,1.990215,-2.157156,-1.810331,6,0,0
36.310911,3.12225,-0.326796,-0.722348,6,0,0
36.340665,2.560147,-0.185334,-0.349431,6,0,0
36.375394,1.848826,-0.076692,-0.468568,6,0,0
36.410062,2.41887,0.116703,-0.403138,6,0,0
36.444791,2.811259,0.123522,0.275893,6,0,0
36.479459,2.858714,0.202692,0.071962,6,0,0
36.509214,2.759393,0.638638,0.013136,6,0,0
36.543912,2.367281,0.042254,0.408977,6,0,0
36.578611,1.34594,-1.073172,1.076075,6,0,0
36.608335,0.817806,-0.710533,0.568264,6,0,0
36.643064,0.810912,0.771761,-0.450013,6,0,0
36.677724,1.418378,0.01544,-0.777831,6,0,0
36.707479,1.257254,-0.535246,-0.603088,6,0,0
36.742208,0.283177,-0.583643,-0.903573,6,0,0
36.78185,-0.807434,-0.352965,-1.484351,6,0,0
36.811605,-1.37702,-0.433911,-0.836618,6,0,0
36.846273,-0.877935,-1.14589,0.98943,6,0,0
36.876027,0.049293,-1.911602,1.163641,6,0,0
36.910726,0.412987,-1.985851,0.40451,6,0,0
36.945424,-0.147663,-1.831439,-0.724643,6,0,0
36.975148,-0.845794,-1.451565,-1.64325,6,0,0
37.009877,-1.185205,-0.847946,-2.583262,6,0,0
37.044545,-1.218306,-0.155436,-3.340148,6,0,0
37.0743,-1.425112,0.72024,-2.852651,6,0,0
37.109029,-1.508146,1.100491,-2.540017,6,0,0
37.143697,-1.883607,0.917774,-2.518591,6,0,0
37.178426,-1.93438,0.342585,-1.665264,6,0,0
37.213094,-1.467944,0.008204,-0.464105,6,0,0
37.242848,-0.964115,-0.142952,-0.066825,6,0,0
37.277547,-0.5,-0.207021,0.263324,6,0,0
37.312245,-0.044709,-0.315636,0.377636,6,0,0
37.34197,-0.032998,-0.432076,0.353464,6,0,0
37.376699,0.077743,-0.298949,0.167631,6,0,0
37.411367,-0.401318,-0.239981,0.115395,6,0,0
37.441121,-0.599786,-0.235943,-0.14342,6,0,0
37.47585,-0.453466,-0.053118,-0.15964,6,0,0
37.510518,-0.269085,-0.318766,-0.49484,6,0,0
37.545247,0.436573,-0.147291,-0.26646,6,0,0
37.579915,0.482053,-0.016577,0.150322,6,0,0
37.60967,0.321887,-0.110044,-0.143653,6,0,0
37.644368,0.466302,0.160022,-0.146523,6,0,0
37.679052,0.544893,-0.044262,-0.022115,6,0,0
37.708776,0.642053,-0.015866,-0.152525,6,0,0
37.743505,0.81542,0.042929,-0.056958,6,0,0
37.778173,0.548452,0.090233,-0.006045,6,0,0
37.807927,0.322392,-0.065278,-0.00158,6,0,0
37.842656,0.091167,-0.088117,0.087086,6,0,0
37.877324,-0.13004,-0.093152,0.066012,6,0,0
37.912053,-0.275943,-0.131853,0.005415,6,0,0
37.941778,-0.288256,-0.156803,0.011099,6,0,0
37.976476,-0.228035,-0.039246,-0.077453,6,0,0
38.011174,-0.222057,-0.056723,0.102323,6,0,0
38.045873,-0.647778,-0.217132,0.150378,6,0,0
38.075597,-1.109776,-0.026953,-0.331393,6,0,0
38.110326,-0.955484,0.08111,-0.499591,6,0,0
38.144994,-0.311166,0.177265,-0.345493,6,0,0
38.174749,-0.244001,0.18289,-0.379239,6,0,0
38.209478,-0.374436,0.121861,-0.4285,6,0,0
38.244146,-0.607801,0.005937,-0.394113,6,0,0
38.2739,-0.584178,0.058684,-0.27502,6,0,0
38.308599,-0.276068,0.005743,-0.200433,6,0,0
38.343297,-0.068385,0.026096,-0.126107,6,0,0
38.377996,-0.050287,-0.107873,-0.131271,6,0,0
38.412694,0.119853,0.044364,-0.035554,6,0,0
38.442418,0.184389,0.007407,-0.006338,6,0,0
38.477147,0.17169,-0.003191,-0.045692,6,0,0
38.511815,0.209612,0.056131,-0.019862,6,0,0
38.54157,0.289879,0.205232,-0.093611,6,0,0
38.576299,0.375855,0.249912,-0.085524,6,0,0
38.610967,0.174989,0.109263,-0.099566,6,0,0
38.640722,-0.034467,0.034598,-0.113662,6,0,0
38.675409,-0.109274,0.083188,-0.020353,6,0,0
38.710108,-0.137331,-0.058637,0.085585,6,0,0
38.744806,-0.382818,-0.23176,0.070089,6,0,0
38.774561,-0.702436,-0.126113,0.160592,6,0,0
38.809229,-0.437847,0.372597,-0.093564,6,0,0
38.843958,-0.247869,0.184207,-0.27548,6,0,0
38.878626,-0.003857,-0.033427,-0.165008,6,0,0
38.90838,-0.056535,-0.251505,0.089854,6,0,0
38.943109,-0.125563,-0.3338,0.179685,6,0,0
38.982752,-0.281659,-0.045604,0.146721,6,0,0
39.007532,-0.47589,0.071517,-0.002949,6,0,0
39.04223,-0.434424,0.368503,-0.271256,6,0,0
39.076929,-0.280258,0.31387,-0.383577,6,0,0
39.111627,-0.358637,-0.028512,-0.277764,6,0,0
39.146326,-0.450161,-0.07951,-0.167805,6,0,0
39.17605,-0.42281,-0.023598,-0.071157,6,0,0
39.210779,-0.245132,0.120158,-0.084486,6,0,0
39.245447,-0.141269,0.171994,-0.150087,6,0,0
39.275202,-0.14856,0.091762,-0.12374,6,0,0
39.309931,-0.184805,0.036939,-0.07199,6,0,0
39.344599,-0.224044,-0.005173,0.011842,6,0,0
39.374353,-0.235849,-0.022809,0.092641,6,0,0
39.409052,-0.35908,-0.132527,0.168926,6,0,0
39.44375,-0.479946,-0.050392,0.14932,6,0,0
39.478449,-0.400853,-0.122166,0.056196,6,0,0
39.513147,-0.121047,-0.016097,0.017834,6,0,0
39.542871,0.280463,0.23259,0.100092,6,0,0
39.5776,0.205066,0.110018,0.14716,6,0,0
39.612299,-0.702475,-0.295648,0.121648,6,0,0
39.642023,-1.141523,-0.116533,0.232979,6,0,0
39.676741,-1.150431,0.160604,0.180509,6,0,0
39.711409,-0.463222,0.199089,-0.146211,6,0,0
39.741163,0.12039,0.03984,-0.334368,6,0,0
39.775862,0.508696,-0.070534,-0.261487,6,0,0
39.81056,0.642718,0.201057,-0.141968,6,0,0
39.845259,0.4016,0.254879,-0.088723,6,0,0
39.875014,0.069243,0.074973,0.004148,6,0,0
39.909682,-0.238495,0.110356,0.067739,6,0,0
39.944411,-0.343153,-0.076547,-0.154394,6,0,0
39.979109,-0.078949,-0.023432,-0.22939,6,0,0
40.008833,0.133471,0.024711,-0.162132,6,0,0
40.043562,0.235058,-0.238601,-0.248915,6,0,0
40.07823,0.543333,-0.081015,-0.281067,6,0,0
40.107985,0.811615,-0.086337,-0.239915,6,0,0
40.142683,0.961592,-0.239135,0.184785,6,0,0
40.177382,0.438632,-0.098471,0.206174,6,0,0
40.207106,-0.116302,-0.023824,0.074824,6,0,0
40.241835,-0.410729,0.03706,-0.035229,6,0,0
40.276503,-0.527939,0.07551,-0.098456,6,0,0
40.311232,-0.342903,0.192509,-0.148048,6,0,0
40.34593,0.107012,0.325678,-0.169754,6,0,0
40.375654,0.161791,0.166104,0.094704,6,0,0
40.410383,-0.065524,0.056294,0.211961,6,0,0
40.445051,-0.085246,-0.037089,0.011486,6,0,0
40.474806,0.061903,-0.121103,0.041402,6,0,0
40.509505,0.079039,-0.111143,0.025416,6,0,0
40.544203,0.040697,0.033352,-0.075628,6,0,0
40.578902,0.08458,0.115151,-0.064784,6,0,0
40.608656,-0.011277,0.059802,-0.046994,6,0,0
40.643355,-0.013682,0.085083,-0.074368,6,0,0
40.678009,-0.087502,0.084744,-0.087054,6,0,0
40.707764,-0.061411,0.114522,-0.070507,6,0,0
40.742432,-0.052185,0.036823,-0.008992,6,0,0
40.777161,-0.058107,-0.01955,-0.013086,6,0,0
40.811829,-0.086038,-0.065108,0.006763,6,0,0
40.841583,-0.121082,-0.025023,-0.07809,6,0,0
40.876282,-0.143335,0.038799,-0.05583,6,0,0
40.91098,-0.138995,0.124146,-0.004491,6,0,0
40.945679,-0.167734,0.130728,0.009297,6,0,0
40.975433,-0.252323,0.048027,-0.086698,6,0,0
41.010132,-0.204168,-0.045839,0.094475,6,0,0
41.04483,-0.181917,-0.172932,0.245183,6,0,0
41.079529,-0.329213,-0.15526,0.204578,6,0,0
41.109253,-0.372647,-0.114719,0.102454,6,0,0
41.143982,-0.477476,-0.162505,0.1591,6,0,0
41.17865,-0.552687,-0.072964,0.140489,7,0,0
41.208405,-0.598659,-0.080045,0.160204,7,0,0
41.243103,-0.544295,-0.076037,0.061918,7,0,0
41.277802,-0.259409,0.225142,-0.234261,7,0,0
41.3125,0.051187,0.213569,-0.221743,7,0,0
41.342255,0.336343,0.210115,-0.17782,7,0,0
41.376953,0.328778,0.248375,-0.124555,7,0,0
41.411652,0.271994,-0.226848,0.017297,7,0,0
41.44635,0.372703,-0.090621,0.020037,7,0,0
41.476074,0.211979,-0.502309,0.013981,7,0,0
41.510803,0.382416,-0.170923,-0.067898,7,0,0
41.545471,0.167714,-0.278436,0.10002,7,0,0
41.575226,0.026619,-0.30439,0.0606,7,0,0
41.609924,0.091241,-0.061555,-0.056434,7,0,0
41.644623,0.062831,-0.188784,-0.095943,7,0,0
41.674332,0.179005,-0.347758,-0.057658,7,0,0
41.709061,0.613733,-0.473746,-0.038462,7,0,0
41.74376,0.985101,-0.22549,-0.015436,7,0,0
41.778458,1.571192,-0.087724,-0.103354,7,0,0
41.808213,2.462846,0.834187,-0.21747,7,0,0
41.842881,3.493404,0.257485,-0.501494,7,0,0
41.87761,3.137104,0.194218,-0.196023,7,0,0
41.912278,5.088116,-2.453803,3.086081,7,0,0
41.942032,0.228206,-0.646971,0.36584,7,0,0
41.976731,-4.440153,0.157881,-3.972645,7,0,0
42.011429,-1.153297,0.586525,-1.943978,7,0,0
42.041184,1.263745,1.628789,0.275311,7,0,0
42.075882,0.183517,0.790732,-0.101318,7,0,0
42.110581,-0.270449,-0.914188,1.054027,7,0,0
42.145279,-0.896682,-0.550702,1.363561,7,0,0
42.175034,-1.729226,-0.608115,0.515972,7,0,0
42.209702,-2.648313,-0.411862,-0.432719,7,0,0
42.244431,-2.833859,0.101064,-0.895755,7,0,0
42.279099,-2.329989,0.808239,-1.122053,7,0,0
42.308854,-1.653986,0.516439,-0.982647,7,0,0
42.343552,-1.005237,-0.778663,-0.382429,7,0,0
42.37825,-1.40676,-0.783346,0.317037,7,0,0
42.408005,-1.874872,-0.982971,0.170612,7,0,0
42.442704,-1.410187,-0.899512,-0.058269,7,0,0
42.477402,-0.589136,-1.262683,-0.487543,7,0,0
42.512101,0.037832,-1.744156,-0.411513,7,0,0
42.541855,0.595882,-1.785837,0.317012,7,0,0
42.576523,0.224471,-1.262824,0.5886,7,0,0
42.611252,0.199725,-1.552326,1.240068,7,0,0
42.64592,0.909401,-0.949924,1.303131,7,0,0
42.675662,1.720309,-0.062954,1.432348,7,0,0
42.71036,2.034718,0.618572,1.21988,7,0,0
42.745059,2.323505,1.667529,0.640505,7,0,0
42.774813,2.904213,1.595437,0.850343,7,0,0
42.809512,1.687785,1.262838,0.432327,7,0,0
42.84421,0.290824,1.040135,0.063006,7,0,0
42.878909,0.378452,1.220415,0.130634,7,0,0
42.908664,-0.618156,1.009295,-0.642565,7,0,0
42.943331,-1.362669,0.019692,-1.518956,7,0,0
42.97806,-4.822217,-0.142405,-2.437349,7,0,0
43.012728,-10.694896,-3.329356,-3.498005,7,0,0
43.042483,-23.288251,-8.017328,-5.037654,7,0,0
43.077182,-16.952643,-10.745265,-11.167939,7,0,0
43.11188,-4.881932,-13.647202,-10.431264,7,0,0
43.141635,1.302239,-18.96326,-9.810231,7,0,0
43.176333,9.922667,-25.660622,4.088418,7,0,0
43.211032,23.798265,-3.894819,-2.309524,7,0,0
43.24573,32.026169,1.865667,-8.448315,7,0,0
43.275485,13.83092,1.678373,-8.629345,7,0,0
43.310153,6.097434,-0.621616,-3.22505,7,0,0
43.344882,4.55726,-4.313582,4.560419,7,0,0
43.37955,-2.056551,-6.706936,0.933232,7,0,0
43.409304,-6.447818,-7.643463,-2.275802,7,0,0
43.444003,-7.293855,-5.595252,-1.108949,7,0,0
43.478701,-2.801408,-0.862667,0.46038,7,0,0
43.508456,-1.150878,-0.909025,-0.510503,7,0,0
43.543154,0.112641,-1.226822,-1.075584,7,0,0
43.577853,1.447786,-1.342915,-0.056396,7,0,0
43.607577,2.085022,-1.747268,-0.371357,7,0,0
43.642306,1.763621,-1.737767,-1.516848,7,0,0
43.676963,0.90136,-0.495115,-2.243899,7,0,0
43.711692,0.672301,-0.517032,-2.077979,7,0,0
43.74636,0.048601,-0.359943,-0.356828,7,0,0
43.776115,-0.781916,-1.083306,0.409268,7,0,0
43.810813,-1.53839,-1.786431,0.047078,7,0,0
43.845512,-1.639579,-0.971407,-0.0223,7,0,0
43.875266,-0.789224,0.081944,0.112352,7,0,0
43.909965,-0.518772,0.011227,-0.133393,7,0,0
43.944663,-0.804378,-0.465632,-0.224276,7,0,0
43.974387,-1.307387,-0.581041,-0.017277,7,0,0
44.009116,-1.565288,-0.510192,0.24084,7,0,0
44.043784,-0.636018,-0.568796,0.483323,7,0,0
44.078513,1.028486,-0.400656,0.901878,7,0,0
44.113181,1.432679,-0.021302,0.896345,7,0,0
44.142936,0.607374,-0.175751,0.456618,7,0,0
44.177665,-0.882542,-0.382578,0.069875,7,0,0
44.212333,-1.637643,-0.114494,-0.301172,7,0,0
44.242088,-1.34728,0.021767,-0.282239,7,0,0
44.276786,-0.7832,0.185389,-0.248248,7,0,0
44.311485,-0.475578,0.171481,-0.295045,7,0,0
44.341209,-0.704581,-0.312326,-0.334566,7,0,0
44.375938,-1.577428,-0.579183,0.092765,7,0,0
44.410606,-1.024832,0.212245,0.386026,7,0,0
44.44036,-0.237405,0.284259,0.196426,7,0,0
44.475059,0.029386,0.393652,0.272158,7,0,0
44.509757,-0.023965,0.268414,0.18159,7,0,0
44.544486,-0.008342,0.227796,-0.044019,7,0,0
44.579154,0.129883,0.145439,0.124566,7,0,0
44.608909,0.25105,0.19123,0.484416,7,0,0
44.643607,0.337725,0.055807,0.318764,7,0,0
44.678299,0.290987,-0.24954,0.00116,7,0,0
44.708023,0.179109,-0.349808,-0.127262,7,0,0
44.742752,-1.139383,-1.496618,-0.095727,7,0,0
44.77742,-2.732146,-0.655314,0.5057,7,0,0
44.812149,-2.198763,0.030387,0.647951,7,0,0
44.841904,-0.782381,0.975959,-0.215459,7,0,0
44.876572,1.077367,1.525193,-0.845613,7,0,0
44.911301,2.188355,1.316217,-1.071314,7,0,0
44.945969,1.81342,-0.708471,-0.911399,7,0,0
44.975723,1.099362,-0.164808,-0.362765,7,0,0
45.010422,0.574865,0.217041,-0.259721,7,0,0
45.04512,0.658781,-0.182124,-0.116064,7,0,0
45.074844,1.064745,0.119911,0.224153,7,0,0
45.109573,0.591152,-0.768772,0.214909,7,0,0
45.144241,-0.45042,0.105215,0.307833,7,0,0
45.17897,-0.32739,0.422321,0.061375,7,0,0
45.208725,-0.020456,0.378999,-0.249428,7,0,0
45.243393,0.36665,0.427015,-0.496716,7,0,0
45.278122,0.388767,0.308432,-0.48418,7,0,0
45.31279,-1.044487,-0.942095,0.027642,7,0,0
45.342544,-2.242151,-0.054473,0.267439,7,0,0
45.377243,-1.693812,0.107077,0.015576,7,0,0
45.411941,-0.211716,0.513929,-0.119073,7,0,0
45.441666,0.513527,0.04389,0.074684,7,0,0
45.476395,0.718137,-0.220457,0.173735,7,0,0
45.511062,0.061604,0.233106,-0.305131,7,0,0
45.540817,0.262357,0.324952,-0.473573,7,0,0
45.575546,0.388445,-0.169397,-0.467369,7,0,0
45.610214,0.13793,-0.307953,-0.485329,7,0,0
45.644943,-0.473095,-0.274291,-0.535097,7,0,0
45.679594,-1.499076,-1.168221,-0.8378,7,0,0
45.709349,-1.664177,0.04978,-0.494491,7,0,0
45.744047,-0.90254,0.217716,-0.25672,7,0,0
45.778746,-0.088804,-0.481164,-1.405975,7,0,0
45.80847,1.26069,-0.120733,-1.810469,7,0,0
45.843199,2.263091,0.341091,-0.544013,7,0,0
45.877867,1.87985,0.683877,0.129985,7,0,0
45.907621,0.386433,0.065417,-0.271967,7,0,0
45.94235,-0.909369,-0.460227,0.107743,7,0,0
45.981993,-1.142524,-0.623032,0.122952,7,0,0
46.011747,-0.340595,0.046655,-1.235252,7,0,0
46.041472,0.883001,0.716386,-0.370739,7,0,0
46.07617,1.300659,0.487122,0.723529,7,0,0
46.110868,0.818093,0.329514,0.520432,7,0,0
46.145567,-0.083441,-0.565988,0.160712,7,0,0
46.175291,0.002221,0.003659,0.003875,7,0,0
46.21002,0.413842,0.126676,-0.446803,7,0,0
46.244719,0.521673,0.144553,-0.608379,7,0,0
46.274443,0.028085,0.311648,-0.42521,7,0,0
46.309172,-0.48036,-0.067301,-0.149562,7,0,0
46.34384,-0.559152,-0.452036,-0.105093,7,0,0
46.378569,-0.559157,-0.39998,-0.340075,7,0,0
46.408293,-0.043494,0.179398,-0.337055,7,0,0
46.442991,0.697519,0.275451,-0.284032,7,0,0
46.47769,0.735652,0.22542,0.316305,7,0,0
46.517363,0.391711,0.311727,0.407673,7,0,0
46.542112,0.154716,0.364945,0.338828,7,0,0
46.576841,-0.145169,-0.415293,0.20195,7,0,0
46.61154,0.287064,0.082946,0.157357,7,0,0
46.641264,0.617896,-0.001195,-0.294418,7,0,0
46.675979,0.621919,-0.060604,-0.67656,7,0,0
46.710647,0.656479,0.130547,-0.08861,7,0,0
46.740402,0.24335,0.321163,0.242351,7,0,0
46.7751,0.05071,0.191448,0.20509,7,0,0
46.809799,0.159863,0.46468,0.048961,7,0,0
46.844497,0.294052,0.447537,0.008988,7,0,0
46.879196,0.061458,-0.162365,0.175813,7,0,0
46.90895,-0.376802,-0.640247,0.123434,7,0,0
46.943649,-0.304585,-0.44869,0.061803,7,0,0
46.978347,0.136577,0.519857,-0.294707,7,0,0
47.008071,0.275898,0.77195,-0.438458,7,0,0
47.0428,0.20105,0.198184,-0.613488,7,0,0
47.077468,0.21405,0.171116,-0.359556,7,0,0
47.112197,0.070302,-0.051164,-0.187435,7,0,0
47.141921,0.124312,0.195607,0.413906,7,0,0
47.17662,0.367543,-0.113749,0.334837,7,0,0
47.211318,0.37038,-0.016057,0.109968,7,0,0
47.246017,0.053218,-0.141618,-0.123742,7,0,0
47.275771,0.14041,-0.014706,-0.080499,7,0,0
47.31047,0.036491,-0.130822,-0.159076,7,0,0
47.345168,0.136539,-0.213463,-0.303488,7,0,0
47.374893,0.358565,-0.00492,-0.113125,7,0,0
47.409622,0.494237,0.054454,0.045491,7,0,0
47.44429,0.138521,0.011669,-0.002411,7,0,0
47.479019,0.05618,-0.04439,-0.057452,7,0,0
47.508743,-0.058678,-0.082667,-0.00576,7,0,0
47.543441,0.059327,0.05825,-0.191113,7,0,0
47.57814,0.312809,0.102816,-0.137402,7,0,0
47.612838,0.223388,-0.06626,0.216895,7,0,0
47.642593,0.054656,-0.108267,0.226843,7,0,0
47.677271,0.075913,-0.202022,0.106632,7,0,0
47.71197,0.173613,-0.224497,0.136908,7,0,0
47.741694,0.194171,-0.09647,0.085362,7,0,0
47.776423,-0.020671,0.067683,0.058508,7,0,0
47.816065,-0.418199,0.164169,-0.000682,7,0,0
47.84582,-0.600542,0.187144,-0.040644,7,0,0
47.880488,-0.433673,0.247571,-0.109495,7,0,0
47.910242,-0.643418,-0.226416,-0.032701,7,0,0
47.944941,-1.70607,-0.446916,0.571586,7,0,0
47.979639,-0.744062,0.389194,0.314764,7,0,0
48.009394,-0.674534,0.014968,-0.59964,7,0,0
48.044093,0.267097,0.045371,-0.432031,7,0,0
48.078791,0.239449,0.39743,-0.122697,7,0,0
48.108515,-0.354752,0.062469,-0.551068,7,0,0
48.143244,-0.300949,0.746072,-0.619861,7,0,0
48.177912,0.197055,0.329453,-0.44648,7,0,0
48.207667,-0.141516,0.251716,0.315717,7,0,0
48.242365,-0.115639,0.750519,0.713875,7,0,0
48.277064,-0.526252,-0.941563,-1.133565,7,0,0
48.311793,-0.014469,-0.747806,-0.898194,7,0,0
48.346461,0.654376,-0.165068,-0.100088,7,0,0
48.376215,0.087184,-0.066351,0.002904,7,0,0
48.410914,-0.159778,0.513761,0.201935,7,0,0
48.445612,-0.310538,0.238851,0.280576,7,0,0
48.475336,-0.342036,0.068851,0.277772,7,0,0
48.510065,-0.279806,0.299396,0.158132,7,0,0
48.544733,-0.009821,-0.050032,-0.297127,7,0,0
48.574488,0.048512,-0.453954,-0.41643,7,0,0
48.609187,0.364028,-0.315223,-0.430663,7,0,0
48.643885,0.751992,-0.059456,-0.09746,7,0,0
48.678588,0.530714,-0.386046,-0.050738,7,0,0
48.708312,0.006038,-0.205154,-0.170268,7,0,0
48.743011,0.084431,0.018807,-0.367165,7,0,0
48.777709,0.159791,-0.021395,-0.338281,7,0,0
48.812408,0.451178,0.390489,-0.579729,7,0,0
48.842132,0.289541,-0.189121,-0.523817,7,0,0
48.876861,-0.078407,-0.307075,-0.007058,7,0,0
48.911529,-0.216201,0.010525,-0.024481,7,0,0
48.941283,-0.645579,-0.236644,-0.153691,7,0,0
48.976012,-0.938878,-0.392146,0.211968,7,0,0
49.01068,-0.496882,0.114551,0.349604,7,0,0
49.045409,0.010765,-0.239107,-0.546248,7,0,0
49.075133,0.618697,0.389072,-0.487687,7,0,0
49.109832,0.918499,0.730909,-0.292502,7,0,0
49.14453,0.138778,0.783174,-0.134752,7,0,0
49.179229,-0.626664,0.517232,-0.077528,7,0,0
49.208953,-0.831519,0.045473,-0.020075,7,0,0
49.243682,-0.681504,-0.022303,0.046435,7,0,0
49.27835,-0.054736,0.150674,-0.186812,7,0,0
49.308105,-0.043777,-0.340241,-0.28203,7,0,0
49.342834,-0.202924,-0.252907,-0.107449,7,0,0
49.377502,-0.349854,-0.060423,-0.00767,7,0,0
49.407256,-0.619113,0.12127,0.103936,7,0,0
49.441955,-0.744257,0.070189,0.122374,7,0,0
49.476653,-0.340608,-0.300402,-0.188699,7,0,0
49.511352,0.108769,-0.247719,-0.064674,7,0,0
49.54605,0.18375,0.019406,0.001744,7,0,0
49.575774,0.019241,-0.211418,-0.229154,7,0,0
49.610503,-0.16312,-0.253802,0.008967,7,0,0
49.645171,0.181748,0.110083,0.192253,7,0,0
49.674904,0.281631,-0.274724,-0.133502,7,0,0
49.709633,0.020577,-0.044906,0.080638,7,0,0
49.744301,0.321749,-0.10871,0.346743,7,0,0
49.774056,0.034721,-0.293316,0.447792,7,0,0
49.808754,0.226177,-0.069425,0.344242,7,0,0
49.843453,0.091036,-0.071133,0.322774,7,0,0
49.878151,-0.065205,0.08818,0.193372,7,0,0
49.912849,-0.35959,0.198251,0.213649,7,0,0
49.942574,-0.376279,-0.019271,0.162936,7,0,0
49.977303,-0.447756,-0.231577,0.180498,7,0,0
50.012001,-0.578847,0.194043,0.52216,7,0,0
50.041725,-0.436839,0.502662,0.416891,7,0,0
50.076454,-0.049076,0.160778,0.14627,7,0,0
50.111122,0.392708,0.275132,0.085344,7,0,0
50.140877,0.387587,-0.016234,-0.457658,7,0,0
50.175575,0.280515,0.254426,-0.75948,7,0,0
50.210274,0.367983,0.271224,-0.622794,7,0,0
50.244972,0.326175,0.106505,-0.806258,7,0,0
50.279671,0.195155,0.027677,-0.451166,7,0,0
50.309425,-0.045023,-0.011257,-0.766664,7,0,0
50.344124,-0.214423,-0.08905,-0.42704,7,0,0
50.378822,0.237429,-0.372063,0.118284,7,0,0
50.408547,0.699474,-0.925833,0.489239,7,0,0
50.443276,1.310001,-0.921204,0.954752,7,0,0
